DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,SEC_NAME,FRCD,SUBSECCD,TAXPER,ASSETS,INCOME,NAME,ADDRESS,CITY,STATE,NTEECONF,NTEEFINAL,NAICS,ZIP5,OUTNCCS,OUTREAS,RULEDATE,FIPS,FNDNCD,PMSA,MSA_NECH,CASSETS,CFINSRC,CTAXPER,CTOTREV,ACCPER,RANDNUM,NTEECC,NTEE1,LEVEL4,LEVEL1,NTMAJ10,MAJGRPB,LEVEL3,LEVEL2,NTMAJ12,NTMAJ5,FILER,ZFILER,2018
93493218006248.0,270712564,EFILE,,,,,"Family Fun Days - six 2 hour classes geared toward 5 - 12 year old children and their parents. The Family Fun Days occur twice a month for June, July, and August. The topics are Survival Skills, How to Use a Compass and Map, Math in Nature, Dragonflies and Damselflies, Fantastic Beasts - Mammals, and Weathering the Weather.","The mission of the John Bunker Sands Wetland Center is to educate and provide research opportunities in the areas of water reuse, quality, supply; wildlife conservation; and wetland systems.","In 2017 the JBS Wetland Center offered 157 student programs attracting 3,862 4th grade - High School students. Our programs focus on four major areas; Wetland Ecology, Plant Ecology, Bird Adaptations and Water Conservation. Our programming is specifically marketed to Dallas ISD and 13 member cities and numerous independent school districts that the North Texas Municipal Water District serves. Each program is geared toward the Texas Essential Knowledge and Skills giving students hands on experience in conducting field research and applying it to school-based studies. The programs also assist teachers in using the Wetland as a demonstration model of how humans may have a positive impact on the environment. We believe this method helps students make sound environmental decisions and provides a frame of reference when choosing a science-based career path. Our programs are continually developed and improving using external review and input from teachers and researchers alike.In 2017 the JBS Wetland Center offered 30 adult programs attracting 2,744 adults. Our adult programs focus on regional environmental topics pertaining to water reuse and supply, wildlife species, the state of water in Texas, and how to create and maintain sound conservation decisions around the home or workplace.","The mission of the John Bunker Sands Wetland Center is to educate and provide research opportunities in the areas of water reuse, quality, supply; wildlife conservation; and wetland systems.",2.018421893493006e+17,15736722.0,990,9/27/2018 1:14:47 PM,JOHN BUNKER SANDS WETLAND CENTER INC,201712.0,2018.0,,10.0,3.0,201712.0,1918070.0,623952.0,JOHN BUNKER SANDS WETLAND CENTER,2101 CEDAR SPRINGS RD STE 1600,DALLAS,TX,,C32,813312.0,75201.0,IN,,201008.0,48113.0,15.0,1920.0,1922.0,1931275.0,16eofinextract990.dat,201512.0,309539.0,12.0,0.9399858899031838,C32,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493320007157.0,352234918,EFILE,,,,,,"PROMOTING AND DEVELOPING WOMEN'S MINISTRIES. PROVEN WAY SERVES AS A PERSONAL RESOURCE FOR WOMEN, HELPING TO DEVELOP THEIR GOD-GIVEN POTENTIAL TO MAKE A POSITIVE IMPACT FOR GODS KINGDOM.","DEVELOPMENT OF WOMEN'S MINISTRIES THROUGH PROGRAMS AND RESOURCES SUCH AS RETREATS, LEADERSHIP TRAINING, RESOURCES, SPEAKERS, INFORMATION EXCHANGE MEETINGS, AND OTHER EDUCATIONAL PROGRAMS AND EVENTS. SERVED APPROXIMATELY 3,500 WOMEN DURING 2015, ASSISTED BY APPROXIMATELY 55 VOLUNTEERS.","PROMOTING AND DEVELOPING WOMEN'S MINISTRIES. PROVEN WAY SERVES AS A PERSONAL RESOURCE FOR WOMEN, HELPING TO DEVELOP THEIR GOD-GIVEN POTENTIAL TO MAKE A POSITIVE IMPACT FOR GODS KINGDOM.",2.017032093493007e+17,15067455.0,990,1/2/2018 6:25:46 AM,WOMENS NON-PROFIT ALLIANCE FORMERLY PROVENWAY MINISTRIES,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493319200278.0,352234918,EFILE,,,,,,"PROMOTING AND DEVELOPING WOMEN'S MINISTRIES. WNPA SERVES AS A PERSONAL RESOURCE FOR WOMEN, HELPING TO DEVELOP THEIR GOD-GIVEN POTENTIAL TO MAKE A POSITIVE IMPACT FOR GODS KINGDOM.","DEVELOPMENT OF WOMEN'S MINISTRIES THROUGH PROGRAMS AND RESOURCES SUCH AS RETREATS, LEADERSHIP TRAINING,RESOURCES, SPEAKERS, INFORMATION EXCHANGE MEETINGS, AND OTHER EDUCATIONAL PROGRAMS AND EVENTS. SERVED APPROXIMATELY 5,000 WOMEN DURING 2017, ASSISTED BY APPROXIMATELY 100 VOLUNTEERS.","PROMOTING AND DEVELOPING WOMEN'S MINISTRIES. WNPA SERVES AS A PERSONAL RESOURCE FOR WOMEN, HELPING TO DEVELOP THEIR GOD-GIVEN POTENTIAL TO MAKE A POSITIVE IMPACT FOR GODS KINGDOM.",2.0182319934932003e+17,16011370.0,990,12/17/2018 3:10:05 PM,WOMENS NON-PROFIT ALLIANCE,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493319187747.0,741692204,EFILE,,,,,,"CEC's mission is to foster dialogue, education & collaboration on environmental issues in the Houston/Gulf coast region.","DIGITAL PUBLICATIONS, INCLUDING WEEKLY NEWSLETTER, WEBSITE, AND SOCIAL MEDIA.##OUTREACH AND MEMBERSHIP RELATIONS, INCLUDING COORDINATION AND SUPPORT FOR ENVIRONMENTALLY FOCUSED NONPROFIT ORGANIZATION.##WILD & SCENIC FILM FESTIVAL ON TOUR, INCLUDING SUPPORTING EVENTS AND COMMUNICATIONS.",CEC's mission is to foster,2.017431993493188e+17,15120666.0,990,1/12/2018 5:19:50 PM,CITIZENS ENVIRONMENTAL COALITION EDUCATION FUND,201612.0,2018.0,,10.0,3.0,201612.0,57075.0,108586.0,CITIZENS ENVIRONMENTAL COALITION EDUCATIONAL FUND,PO BOX 702,HOUSTON,TX,,C0130,813319.0,77001.0,IN,,197109.0,48201.0,15.0,3360.0,3362.0,71090.0,16eofinextract990.dat,201512.0,111972.0,12.0,0.2935029416349646,C013,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93493311015867.0,746040701,EFILE,,,,,,"The Foundation supports activities which contribute to the following core values: help break the cycle of poverty, assist people to help themselves, nurture support for Catholic institutions, cultivate a passion for learning, foster respect, and encourage collaboration.","The Foundation makes all of its charitable donations within the State of Texas. Approximately 10% of its total charitable grants are made to non-sectarian entities, institutions that are defined as non-religious and not church related. 90% of its total charitable distributions are made to sectarian entities. It is the Foundations practice that a sectarian organization must be listed in the Official Catholic Directory. Of these sectarian grants, about 70% are made in the South Texas area which includes the Diocese of Brownsville, the Diocese of Corpus Christi, and the Diocese of Laredo. Education has been strongly favored in recent grant giving cycles including tuition assistance for Catholic schools, and scholarships for Catholic and public universities. Service organizations and Catholic charities which target health, human services, the indigent, equal opportunity, and service to others are also favored. By continually evoking the Foundations core values when making grant decisions, the Foundation is able to help countless numbers of people.##The Foundation has established a museum in the historic Kenedy Pasture Company building in the township of Sarita, Texas. Since its opening on October 21, 2003, approximately 16,339 individuals have toured the museum or participated in its programs. Examples of programs may be viewed at www.kenedyranchmuseum.org.","The goal of the Foundation is to nurture and advance endeavors which contribute to the following core value: help break the cycle of poverty; assisting people to help themselves, developing the Catholic faith; advancing spirituality, nurturing support and love for Catholic institutions; cultivating a passion for learning, fostering respect; encouraging cooperative/collaborative partnerships. (www.kenedy.org website)",2.017131193493016e+17,15148153.0,990,1/25/2018 9:26:25 PM,JOHN G AND MARIE STELLA KENEDY MEMORIAL FOUNDATION,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493310021358.0,746040701,EFILE,,,,,,"The Foundation supports activities which contribute to the following core values: help break the cycle of poverty, assist people to help themselves, nurture support for Catholic institutions, cultivate a passion for learning, foster respect, and encourage collaboration.","The Foundation makes all of its charitable donations within the State of Texas. Approximately 10% of its total charitable grants are made to non-sectarian entities, institutions that are defined as non-religious and not church related. 90% of its total charitable distributions are made to sectarian entities. It is the Foundations practice that a sectarian organization must be listed in the Official Catholic Directory. Of these sectarian grants, about 70% are made in the South Texas area which includes the Diocese of Brownsville, the Diocese of Corpus Christi, and the Diocese of Laredo. Education has been strongly favored in recent grant giving cycles including tuition assistance for Catholic schools and scholarships for Catholic and public universities. Service organizations and Catholic charities which target health, human services, the indigent, equal opportunity, and service to others are also favored. By continually evoking the Foundations core values when making grant decisions, the Foundation is able to help countless numbers of people.##The Foundation has established a museum in the historic Kenedy Pasture Company building in the township of Sarita, Texas. Since its opening on October 21, 2003, approximately 16,641 individuals have toured the museum or participated in its programs. Examples of programs may be viewed at www.kenedyranchmuseum.org.",The goal of the Foundation is to nurture and advance endeavors which contribute to the following core value: help break the cycle of poverty; assisting people to help themselves; developing the Catholic faith; advancing spirituality; nurturing support and love for Catholic institutions; cultivating a passion for learning; fostering respect; encouraging cooperative/collaborative partnerships. See the website www.kenedy.org.,2.0180310934930214e+17,15962238.0,990,11/30/2018 12:57:13 PM,JOHN G AND MARIE STELLA KENEDY MEMORIAL FOUNDATION,201712.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493313022167.0,942992746,EFILE,,,,,,"The Association of Space Explorers (ASE) promotes education and the exploration of space, planet stewardship and global benefits of international cooperation.","Annual Planetary Congress/Professional Forum. The annual planetary Congress allows the members to work towards the organization's mission and vision by providing broad and deep professional technical interchanges among the members and attendees. Valuable exchanges of information and expertise are created by astronaut reunions. Presentations are delivered to the general public at the annual Congress. The organization provides online accessible information with weekly interchange through the ASE downlinks. Member/Astronaut appearances at schools and other public forums provide a platform for promoting the benefits of space science and exploration.##The organization participates in numerous educational activities designed to educate and inspire future generations around the benefits of space science, exploration and international cooperation.A key component of ASE's mission is to enable and grow a technically knowledgeable and proficient future workforce, which is part of a national education imperative to ensure our nation's future economic and scientific prosperity. As part of ASE's general outreach efforts, our astronaut and cosmonaut members visit schools, universities and youth groups world-wide and interact with thousands of teachers, parents and students each year. ASE continuously explores creative ways to engage and inspire the next generation of scientists, astronauts and engineers.In 2016, ASE-USA continued its partnership with Ardusat, Inc. and Northrop Grumman Corporation to provide exciting and unique opportunities for high-school aged teams to conduct their own real research experiment in Earth orbit on board a real satellite. Participants engage with focused online course content, and design and build their own programs to monitor any of the 20 sensors onboard, using a variety of real-time, online resources. This unique program is intended to drive students toward Science/Technology/Engineering/Math (STEM) education and careers and to give them hands on, project-based learning experience in multiple formats - in the classroom, through independent study, or via science clubs and other after-school activities. ASE-USA spent $15,300 to support teams from across the USA, who were selected to prepare and fly space experiments. At each Planetary Congress, ASE members dedicate a full day for outreach with the local and national communities in the country where the Congress is being hosted. The astronauts and cosmonauts reach thousands of students, teachers, parents, and members of the general public to inspire and promote education in science, technology, engineering and mathematics. ASE-USA member astronauts also engage with students and teachers throughout the year in the USA with school and university visits and lectures, as well as via partnerships with other educational organizations.##Planet Stewardship. ASE provides members opportunities to communicate their unique perspective of Earth to help stimulate humanity's sense of responsibility for the future of our planet. Among ASE's premier activities in the area of environmental education is the partnership in the development and deployment of the on-orbit astronaut earth photography tool Windows on Earth. ASE also is a driving force in promoting international planning for Near Earth Objects (NEO) deflections and works with the United Nations to implement ASE NEO recommendations. ASE members are have also testified before the US congress on astronaut medical support.","The Association of Space Explorers (ASE) is the international professional and educational association of men and women who have flown in Earth orbit. ASE's mission is to apply the unique perspective of its members to: promote the global benefits of space science, exploration and international cooperation; to educate and inspire future generations, and; to foster better stewardship of our home planet.",2.017131393493022e+17,15142926.0,990,1/24/2018 6:59:22 AM,ASSOCIATION OF SPACE EXPLORERS USA,201706.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93492317037527.0,742924400,EFILE,"PROGRAM SERVICE ACCOMPLISHMENTS: PURPOSE OF COMMUNITY INVESTMENT CORPORATION IS TO ASSIST NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TEXAS COMMUNITY.","PRIMARY EXEMPT PURPOSE - COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOPE SELF-DETERMINING PROCESSES,WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.",,,"PRIMARY EXEMPT PURPOSE - COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOPE SELF-DETERMINING PROCESSES,WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.##PROGRAM SERVICE ACCOMPLISHMENTS: PURPOSE OF COMMUNITY INVESTMENT CORPORATION IS TO ASSIST NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TEXAS COMMUNITY.",,,,2.0172317934920374e+17,15135591.0,990EZ,1/18/2018 6:50:54 PM,COMMUNITY INVESTMENT CORPORATION,201612.0,2018.0,,20.0,3.0,201712.0,1.0,150.0,COMMUNITY INVESTMENT CORPORATION,4002 AVENUE H,AUSTIN,TX,,C50,813312.0,78765.0,IN,,200101.0,48453.0,17.0,,640.0,1.0,16eofinextractez.dat,201512.0,130.0,12.0,0.4895646087109912,C50,C,C,PC,EN,C,EN,S,EN,OT,Y,N,1.0
93492156007338.0,742924400,EFILE,"PROGRAM SERVICE ACCOMPLISHMENTS: PURPOSE OF COMMUNITY INVESTMENT CORPORATION IS TO ASSIST NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TEXAS COMMUNITY.","PRIMARY EXEMPT PURPOSE - COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOPE SELF-DETERMINING PROCESSES,WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.",,,"PRIMARY EXEMPT PURPOSE - COMMUNITY INVESTMENT CORPORATION ASSISTS NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOPE SELF-DETERMINING PROCESSES,WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TX COMMUNITY.##PROGRAM SERVICE ACCOMPLISHMENTS: PURPOSE OF COMMUNITY INVESTMENT CORPORATION IS TO ASSIST NEIGHBORHOODS AND COMMUNITY GROUPS TO DEVELOP SELF DETERMINING PROCESSES WHICH PRESERVE AND REVITALIZE PUBLIC SPACES AND SURROUNDING ENTERPRISES WITHIN THE AUSTIN, TEXAS COMMUNITY.",,,,2.0183156934920074e+17,15692061.0,990EZ,9/14/2018 4:40:15 PM,COMMUNITY INVESTMENT CORPORATION,201712.0,2018.0,,20.0,3.0,201712.0,1.0,150.0,COMMUNITY INVESTMENT CORPORATION,4002 AVENUE H,AUSTIN,TX,,C50,813312.0,78765.0,IN,,200101.0,48453.0,17.0,,640.0,1.0,16eofinextractez.dat,201512.0,130.0,12.0,0.4895646087109912,C50,C,C,PC,EN,C,EN,S,EN,OT,Y,N,1.0
93493318062217.0,742665400,EFILE,,,,,,"TO MINISTER IN CHURCHES AND EVANGELISTIC CRUSADES AROUND THE WORLD, AND TO DISTRIBUTE BIBLES, CHRISTIAN LITERATURE AND GOSPEL TRACTS DURING DAILY MINISTRIES IN SCHOOLS AND ORPHANAGES.","RUSSIAN MINISTRY - TEAMS OF PASTORS AND LAY PEOPLE ENLISTED TO MINISTER IN CHURCHES AND EVANGELISTIC CRUSADES IN THE SOVIET UNION, AND TO DISTRIBUTE BIBLES, CHRISTIAN LITERATURE AND GOSPEL TRACTS DURING DAILY MINISTRIES IN SCHOOLS AND ORPHANAGES.","TO MINISTER IN CHURCHES AND EVANGELISTIC CRUSADES AROUND THE WORLD, AND TO DISTRIBUTE BIBLES, CHRISTIAN LITERATURE AND GOSPEL TRACTS DURING DAILY MINISTRIES IN SCHOOLS AND ORPHANAGES.",2.017131893493062e+17,15140241.0,990,1/19/2018 9:14:16 PM,JOHN WOOD MINISTRIES,201612.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
93493319124277.0,742948145,EFILE,,,,,"HILL COUNTRY CONSERVANCY (HCC) PROVIDES AND PROMOTES HEALTH AND HUMAN SERVICES IN COUNTIES AND METROPOLITAN AREAS ACROSS THE STATE OF TEXAS AND PARTICULARLY THROUGHOUT THE EDWARDS AQUIFER REGION AND TEXAS HILL COUNTRY, INCLUDING THE CITIES OF AUSTIN, SAN MARCOS, BOERNE, BLANCO, LLANO, FREDERICKSBURG AND SAN ANTONIO, AND THE COUNTIES OF BANDERA, BEXAR, BLANCO, GILLESPIE, HAYS, FRIO, KENDALL, KERR, LLANO, MASON, MEDINA, TRAVIS AND WILLIAMSON. HCC WORKS TO CONSERVE THE WATER QUALITY AND QUANTITY OF THE HILL COUNTRY RIVERS AND STREAMS AND PRESERVE THE WORKING FARMS AND RANCHES. THIS CONSERVATION WORK HAS A DIRECT AND POSITIVE IMPACT ON ALL CITIZENS WHO DEPEND ON THE EDWARDS AQUIFER FOR THEIR DRINKING WATER AND ON THESE FARMS AND RANCHES FOR THEIR FOOD SOURCE. HCC STAFF HELPS PLAN AND IMPLEMENT STATEWIDE LAND TRUST CONFERENCES THAT EDUCATE LAND OWNERS AND OTHER CITIZENS THROUGHOUT THE HILL COUNTRY/EDWARDS AQUIFER REGION. PARTICIPANTS AT THESE CONFERENCES ALSO INCLUDE LANDOWNERS, LAND TRUST MANAGERS AND GOVERNMENT OFFICIALS FROM DALLAS, HOUSTON, LUBBOCK, TYLER AND SAN ANTONIO. HCC HAS TAKEN THE LEAD ON CREATING A REGIONAL 100-MILE TRAIL SYSTEM TO PROVIDE HEALTHY RECREATIONAL OPPORTUNITIES TO TENS OF THOUSANDS OF TEXAS, HELPING TO ENSURE BETTER PHYSICAL AND MENTAL HEALTH. THIS NATURAL TRAIL CORRIDOR ALSO HELPS ENSURE CLEAN AIR, WATER AND WILDLIFE HABITAT. HCC IS ACTIVELY COLLABORATING WITH DECISION-MAKERS, OTHER LAND TRUSTS AND TRADE ORGANIZATIONS AND PUBLIC INTEREST GROUPS STATEWIDE TO CREATE THE TEXAS FARM AND RANCH LANDS CONSERVATION ADVISORY COUNCIL, WHICH WILL CREATE STANDARDS FOR AND INCENTIVIZE PRIVATE LANDS PRESERVATION AGREEMENTS. HCC SERVES ON THE ADVISORY COUNCIL OF THE TEXAS COALITION FOR CONSERVATION, WHICH EDUCATES DECISION-MAKERS STATEWIDE REGARDING THE BENEFITS OF PRESERVING TEXAS'S NATURAL ECOLOGY AND RECREATIONAL RESOURCES. HCC IS A MEMBER OF THE TEXAS LAND TRUST COUNCIL, SERVING CITIZENS ACROSS THE STATE. HCC CONDUCTS REGULAR TOURS FOR SCOUTS AND OTHER YOUTH GROUPS ON ITS OPEN SPACE LANDS AND TEACHES THESE YOUNG CITIZENS BEST MANAGEMENT PRACTICES FOR HABITAT RESTORATION. HCC IMPLEMENTS COMPREHENSIVE ECOLOGICAL RESTORATION PROGRAMS ON ITS OWN AND IN PARTNERSHIPS WITH LANDOWNERS AND PUBLIC AGENCIES TO ENSURE CLEAN WATER AND BETTER AIR QUALITY ACROSS THE AQUIFER REGION.","PRESERVE NATURAL AREAS, RIVERS AND STREAMS, AND FARMS AND RANCHES IN THE HILL COUNTRY.","LAND TRANSACTIONS - HILL COUNTRY CONSERVANCY'S LAND TRANSACTIONS WORK INVOLVES NEGOTIATING AND EXECUTING CONSERVATION EASEMENT DEEDS WITH LANDOWNERS TO EFFECT CONSERVATION OF LAND, WATER, WILDLIFE HABITAT, RECREATION OPPORTUNITIES, SCENIC VISTAS, AND SIGNIFICANT HISTORICAL AND ARCHEOLOGICAL SITES IN PERPETUITY.##VIOLET CROWN TRIAL- THE VIOLET CROWN TRAIL BEGAN AS A VISION IN 1999 TO CREATE THE FIRST REGIONAL TRAIL SYSTEM IN CENTRAL TEXAS. AFTER OVER 15 YEARS OF STRATEGIC LAND ACQUISITION AND PLANNING, THE FIRST SIX-MILE SEGMENT IS NOW OPEN AND THE VCT IS ON ITS WAY TO BECOMING THE LONGEST TRAIL OF ITS KIND IN CENTRAL TEXAS.##COMMUNITY OUTREACH AND EDUCATION - HILL COUNTRY CONSERVANCY HAS DEVELOPED SEVERAL PROGRAMS TO ENGAGE THE COMMUNITY IN ITS MISSION. PROGRAMS INCLUDE EMERGING PROFESSIONALS IN CONSERVATION, TWO CITY-WIDE VOLUNTEER DAYS, AND MULTIPLE FUNDRAISING EVENTS THROUGHOUT THE YEAR. HILL COUNTRY CONSERVANCY ALSO WORKS WITH STATE AND LOCAL ELECTED OFFICIALS TO SOURCE PUBLIC MONEY FOR CONSERVATION FUNDING.","PRESERVE NATURAL AREAS, RIVERS AND STREAMS, AND FARMS AND RANCHES IN THE HILL COUNTRY.",2.0172319934931242e+17,15081598.0,990,1/4/2018 9:01:29 AM,HILL COUNTRY CONSERVANCY,201612.0,2018.0,,10.0,3.0,201712.0,10309385.0,2060769.0,HILL COUNTRY CONSERVANCY INC,PO BOX 163125,AUSTIN,TX,,C34,813312.0,78716.0,IN,,200104.0,48453.0,15.0,,640.0,9850103.0,16eofinextract990.dat,201512.0,1754544.0,12.0,0.5926052767942571,C34,C,C,PC,EN,C,EN,O,EN,OT,Y,N,1.0
93492312014407.0,463283253,EFILE,"PROVIDE MITIGATION OF ASSIGNED CONSERVATION EASEMENTS FOR PROTECTION OF WILDLIFE, VEGETATION, WATERWAYS AND OTHER ESSENTIAL OR REQUIRED MAINTENANCE AND PRESERVATION SPECIFICATIONS.","THE CORPORATION IS ORGANIZED EXCLUSIVELY FOR CHARITABLE PURPOSES AND IS NOT ORGANIZED FOR PECUNIARY GAIN OR PROFIT. THE CORPORATION IS SPECIFICALLY ORGANIZED TO FACILITATE NATURAL RESTORATION AND PROTECTION FOR THE WELL-BEING OF PEOPLE, WILDLIFE AND THE INHABITANTS ON WHICH THEY DEPEND.",,,,,,,2.0170312934920144e+17,15145922.0,990EZ,1/25/2018 9:36:17 AM,MITIGATION FUTURES CONSERVANCY,201612.0,2018.0,,10.0,3.0,201712.0,286274.0,69546.0,MITIGATION FUTURES CONSERVANCY,610 ELM ST STE 300,MCKINNEY,TX,,C30,813312.0,75069.0,IN,,201409.0,48085.0,4.0,1920.0,1922.0,102612.0,16eofinextractez.dat,201512.0,46567.0,12.0,0.3145499954731337,C30,C,C,PF,EN,C,EN,S,EN,OT,Y,N,1.0
