DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
93493317000094.0,237109965,EFILE,,,,,,"STREAMS AND VALLEYS, INC. PASSIONATELY ADVOCATES FOR THE TRINITY RIVER IN FORT WORTH, ENSURING THAT IT REMAINS AN ASSET TO THE ENTIRE COMMUNITY, BY INITIATING AND COORDINATING RECREATION, BEAUTIFICATION AND UTILIZATION OF THE RIVER. THE MAJORITY OF THE EFFORTS FOCUS ON CREATING ACCESS TO THE RIVER; DEVELOPMENT OF ITS RECREATIONAL AMENITIES; RECRUITING AND PROMOTING VOLUNTEERISM; AND FACILITATING COMMUNITY SUPPORT THROUGH GIFTS WHICH ENABLE THE MISSION TO BE FURTHERED.","STREAMS AND VALLEYS SERVES A CRITICAL ADVOCACY ROLE FOR THE TRINITY RIVER IN FORT WORTH. THROUGH BEAUTIFICATION AND RECREATIONAL PROJECTS, ACCESS AND ENJOYMENT OF THE RIVER ENVIRONMENT IS SHARED THROUGHOUT THE COMMUNITY. THESE PROJECTS INCLUDE, BUT ARE NOT LIMITED TO TRAIL EXTENSIONS, TRAIL ACCESS POINTS (TRAILHEADS), AMENITIES (BENCHES, DRINKING FOUNTAINS), HABITAT ENRICHMENT (TREES, NATIVE PLANTINGS, BIRD HOUSES), PUBLIC ART AND COMMUNITY RELATIONS.##SEE SCHEDULE OTHE FOUNDERS OF STREAMS AND VALLEYS SET IN PLACE A PROJECT-FUNDING MECHANISM THAT HAS SERVED ITS COMMUNITY EXCEPTIONALLY WELL THROUGHOUT A 40 YEAR HISTORY. WITH THE UNDERSTANDING THAT THE RIVER CORRIDOR IS OWNED AND MAINTAINED BY TWO GOVERNMENT AGENCIES, THE TARRANT REGIONAL WATER DISTRICT AND THE CITY OF FORT WORTH, IT WAS MANDATORY THAT STREAMS AND VALLEYS ESTABLISH STRONG, TRUSTING, WORKING RELATIONSHIPS WITH BOTH. TO THAT END, THE ORGANIZATION CONTRIBUTES SIGNIFICANT STAFF TIME AND RESOURCES TOWARD: - RESEARCHING AND COMMUNICATING PROGRAM FUNDING OPPORTUNITIES - PRESENTING TO LOCAL GOVERNMENT AGENCIES - COORDINATING INTERLOCAL EFFORTS - FACILITATING IMPLEMENTATION OF PROGRAMSIN THIS WAY, STREAMS AND VALLEYS IS ABLE TO LEVERAGE ITS PRIVATE DONATIONS WITH THE RESOURCES OF GOVERNMENT AGENCIES TO DEVELOP AMENITIES AND PROGRAMMING THAT COULD NOT BE ACHIEVED IF ANY PARTNER WAS OPERATING INDEPENDENTLY. INSPIRATION, EDUCATION AND ADVOCACY PROVIDED BY STREAMS AND VALLEYS RESULTS IN IMPROVEMENTS TO THE RIVER CORRIDOR VALUED MUCH HIGHER THAN ANY SINGLE AGENCY'S CONTRIBUTION.##STREAMS & VALLEYS SPONSORS AWARENESS PROGRAMS THROUGHOUT THE YEAR TO HIGHLIGHT AND DRAW CITIZENS TO THE TRINITY RIVER AND ITS TRIBUTARIES FOR RECREATION AND RELAXATION. KAYAK CLINICS HIGHLIGHT A PERSPECTIVE OF THE RIVER FROM THE WATER'S SURFACE AND ENCOURAGE THE COMMUNITY TO FULLY ENGAGE WITH THE TRINITY RIVER. COLONIAL GO GREEN ENCOURAGES SPECTATORS TO UTILIZE THE ADJACENT TRINITY RIVER TRAILS TO TRAVEL TO THE GOLF TOURNAMENT. THE ORGANIZATION PERIODICALLY HOSTS SPECIAL EVENTS OR EXHIBITIONS THAT HIGHLIGHT THE RIVER IN OUR COMMUNITY WHETHER IT BE THROUGH PHOTOGRAPHY, ORIGINAL WORKS OF ART OR COLLABORATION WITH THE VARIOUS USER GROUPS.","STREAMS AND VALLEYS, INC. IS A NON-PROFIT ORGANIZATION THAT PLANS AND COORDINATES RECREATION ENHANCEMENTS, BEAUTIFICATION EFFORTS AND PUBLIC RECOGNITION OF THE TRINITY RIVER AND ITS TRIBUTARIES IN FORT WORTH AND TARRANT COUNTY THROUGH VOLUNTEER RECRUITING, FUNDRAISING, DEVELOPMENT AND EVENT PROGRAMING.",2.014431793493e+17,12106884.0,990,12/29/2014,STREAMS AND VALLEYS INC,201312.0,2014.0,2013.0,12.0,PO BOX 470184,1287695.0,,,FORT WORTH,,,Z,Y,48439.0,2013.0,15.0,1.0,0.0,398352.0,0.0,PC,O,EN,C,C,1922.0,813312.0,STREAMS & VALLEYS INC,C,C50,,,1,,,,IN,,,2800.0,,197105.0,0.984,,TX,3.0,201312.0,2014.0,N,76147.0,1287695.0,Y,bmf1412c3,201312.0,213029.0,N,A,C50,C,EN,EN,OT
93493315028144.0,263749177,EFILE,,,,,,"TO FOSTER AND STEWARD THE NATURAL RESOURCES OF THE SAN ANTONIO BAY ESTUARINE SYSTEM FOR OPTIMAL BENEFIT OF MARINE LIFE, COASTAL WILDLIFE AND THE PEOPLE WHO USE IT FOR RECREATION AND THEIR LIVELIHOODS.","PROVIDED LEADERSHIP IN THE CONSERVATION AND STEWARDSHIP OF SAN ANTONIO BAY, PROMOTED PRESERVATION OF BAY THROUGH COOPERATIVE COMMUNITY PARTNERSHIPS, DEVELOPED PROJECTS WHICH SUSTAIN ENVIRONMENTAL QUALITY OF WATERS, DEVELOPED CONSTITUENCY THROUGH SUPPORTABLE SCIENCE-BASED EDUCATIONAL PROGRAMS, SUPPORTED RESEARCH EFFORTS BY INSTITUTIONS OF HIGHER LEARNING AND ENCOURAGED USE OF BAY AND COASTAL ENVIRONMENTS.","TO FOSTER AND STEWARD THE NATUAL RESOURCES OF THE SAN ANTONIO BAY ESTUARINE SYSTEM FOR OPTIMAL BENEFIT OF MARINE LIFE, COASTAL WILDLIFE AND THE PEOPLE WHO USE IT FOR RECREATION AND THEIR LIVELIHOODS.",2.0144315934930282e+17,12108150.0,990,12/29/2014,SAN ANTONIO BAY FOUNDATION,201312.0,2014.0,2013.0,12.0,933 E COURT ST,31565.0,,,SEGUIN,,,Z,Y,48187.0,2013.0,15.0,1.0,0.0,200510.0,0.0,PC,O,EN,C,C,7240.0,813312.0,SAN ANTONIO BAY FOUNDATION,C,C32,,,1,,,,IN,,,,,201004.0,0.73615,,TX,3.0,201312.0,2014.0,N,78155.0,31565.0,Y,bmf1412c3,201312.0,200510.0,N,B,C32,C,EN,EN,OT
93492321021984.0,450582340,EFILE,"OUTDOOR EDUCATION AND ADVENTURE TRIPS WERE PROVIDED FOR INDIVIDUALS DURING 2013. EVENT STAFF ROLE-MODEL VALUES OF LEADERSHIP, DEDICATION, AND OBEDIENCE THROUGH A FAITH-BASED, CHRISTIAN PROGRAM. THE ORGANIZATION PROVIDES ALL ACTIVITY COSTS FOR THE 3-4 DAY ADVENTURE TRIPS FOR THE GUEST AND THEIR PARENTS.","PROVIDE WHOLESOME OUTDOOR ADVENTURE EXPERIENCES OF HUNTING, FISHING AND OTHER ACTIVITIES FOR DISABLED, DISADVANTAGED AND TERMINALLY ILL CHILDREN AND YOUTH, AND DISABLED AND TERMINALLY ILL AMERICAN VETERANS",,,,,,,2.014332193492022e+17,12150321.0,990EZ,12/29/2014,WAY OUTFITTERS INC,201312.0,2014.0,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93492318021084.0,742613666,EFILE,Continued sales of encyclopedias; continued research & production of next volume; attend trade shows to promote research efforts and disseminate information.,"To research, compile & disseminate educational information",,,,,,,2.014331893492021e+17,12150433.0,990EZ,12/29/2014,USEFUL WILD PLANTS INC,201312.0,2014.0,2013.0,12.0,2612 SWEENEY LN,156070.0,,,AUSTIN,,,Z,Y,48453.0,2013.0,15.0,2.0,0.0,28590.0,0.0,PC,O,EN,C,C,640.0,813920.0,USEFUL WILD PLANTS OF TEXAS,C,C03,,,1,,,,IN,,,,,199201.0,0.51484,,TX,3.0,201312.0,2014.0,N,78723.0,156070.0,Y,bmf1412c3,201312.0,28590.0,N,A,C03,C,EN,EN,OT
93493319006184.0,743010608,EFILE,,,,,,To promote the profession of project management,Promoted the profession of project management,To promote the profession of project management,2.014331993493006e+17,12147493.0,990O,12/29/2014,ALAMO PMI CHAPTER INC,201312.0,2014.0,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493343003304.0,742441468,EFILE,,,,,,"THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.","FARM DIRECT: THE FARM DIRECT PROGRAM IS SFC'S CORE ""SEED TO TABLE"" PHILOSOPHY AT WORK. BY ORGANIZING WEEKLY FARMER'S MARKET(S), FARM DIRECT GIVES LOCAL GROWERS DIRECT ACCESS TO URBAN RESIDENTS IN DEMAND OF FRESHLY HARVESTED PRODUCE. THROUGH DIRECT MARKETING PROJECTS, LIKE FARM-TO-CAFETERIA, FARM-TO-SCHOOL, AND FARM-TO-WORK, FARM DIRECT CONNECTS LOCAL FARMERS WITH WORKSITES, HEALTH AGENCIES AND SCHOOLS TO PROVIDE FRESH PRODUCE AND STRENGTHEN THE LOCAL ECONOMY. FARM DIRECT AFFECTS POSITIVE CHANGE IN THE AUSTIN COMMUNITY BY INVOLVING FARMERS AND CONSUMERS IN A BROAD EFFORT TO PROMOTE RELIABLE AND NOURISHING LOCAL FOOD SOURCES WHILE HELPING TO SUSTAIN OUR ENVIRONMENT.##GROW LOCAL: GROW LOCAL IS SFC'S FLAGSHIP PROGRAM THAT PLANTS THE SEEDS FOR A FOOD SECURE COMMUNITY BY EMPOWERING CHILDREN AND ADULTS TO GROW THEIR OWN FOOD. SFC ENSURES DEPENDABLE, SAFE SOURCES OF FOOD BY OFFERING THE EDUCATION AND RESOURCES TO START AND SUSTAIN GARDENS AT SCHOOLS AND HOMES AND IN AREAS ACCESSIBLE TO NEIGHBORHOOD RESIDENTS. THE GROW LOCAL PROGRAM ENCOURAGES A LOCAL FOOD SYSTEM THAT NOURISHES OUR ENVIRONMENT, ECONOMY AND THE LIVES OF INDIVIDUALS AND FAMILIES THROUGHOUT CENTRAL TEXAS.##THE HAPPY KITCHEN/LA COCINA ALEGRE: THE HAPPY KITCHEN/LA COCINA ALEGRE (THK) IS A NATIONALLY RECOGNIZED COOKING AND NUTRITION EDUCATION PROGRAM THAT NURTURES SKILLS IN FOOD SELECTION AND PREPARATION FOR THOSE MOST AT-RISK OF SUFFERING FROM DIET-RELATED DISEASES, SUCH AS OBESITY AND DIABETES. THE HAPPY KITCHEN/LA COCINA ALEGRE SERVES FAMILIES WITH LIMITED RESOURCES BY EMPOWERING THEM TO SHOP FOR AND PREPARE NUTRITIOUS MEALS. THK PROVIDES INDIVIDUALS, FAMILIES AND INSTITUTIONS WITH THE RESOURCES AND KNOWLEDGE TO MAKE LASTING DIETARY AND BEHAVIORAL CHANGES. THK'S ULTIMATE GOAL IS TO BETTER THE HEALTH OF FAMILIES IN AT-RISK COMMUNITIES FOR GENERATIONS TO COME.","THE MISSION OF SUSTAINABLE FOOD CENTER IS TO CULTIVATE A HEALTHY COMMUNITY BY STRENGTHENING THE LOCAL FOOD SYSTEM AND IMPROVING ACCESS TO NUTRITIOUS, AFFORDABLE FOOD. SFC ENVISIONS A FOOD-SECURE COMMUNITY WHERE ALL CHILDREN AND ADULTS GROW, SHARE, AND PREPARE HEALTHY, LOCAL FOOD.",2.0140343934930032e+17,12145830.0,990,12/29/2014,SUSTAINABLE FOOD CENTER,201406.0,2014.0,2014.0,6.0,2921 E 17TH ST BLDG C,4902337.0,,,AUSTIN,,,Z,Y,48453.0,2015.0,15.0,1.0,0.0,2708947.0,0.0,PC,O,EN,C,C,640.0,712130.0,SUSTAINABLE FOOD CENTER INC,C,C41,,,1,,,,IN,,,,,198702.0,0.2679,,TX,3.0,201406.0,2015.0,N,78702.0,4902337.0,Y,core2013pc,201406.0,2682117.0,N,B,C41,C,EN,EN,OT
93493321112374.0,453929881,EFILE,,,,,,"THE ORGANIZATION WAS CREATED TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.","DISASTER RELIEFPURSUANT TO OUR MISSION, MERCURY ONE PARTNERED WITH CHURCHES, FAITH-BASED ORGANIZATIONS, AND COMMUNITY BASED GROUPS IN PROVIDING RELIEF. OUR EMPHASIS IS ON EMPOWERING LOCAL ORGANIZATIONS IN THOSE COMMUNITIES SO THAT THEY WILL BE STRONGER AND MORE PREPARED IN NOT ONLY DEALING WITH THE AFTERMATH OF THE IMMEDIATE DISASTER, BUT BETTER PREPARED FOR THE NEXT ONE. IN 2013 WE WERE ABLE TO ASSIST:MIDWEST TORNADO RELIEFSOUTH DAKOTA BLIZZARD RELIEFCOLORADO FLOODINGPHILLIPPINES TSUNAMI##LITTLEFIELD/KYLE/FITCO PROGRAMIN ACCORDANCE WITH OUR MISSIONS, MERCURY ONE HELD THE CAMPAIGN TO PROVIDE SUPPORT FOR THE FAMILIES OF MILITARY SOLDIERS THAT DIED SERVING THEIR COUNTRY. TO BOTH RECOGNIZE AND HONOR THEIR LEGACIES, WE PROMOTED FUNDRAISERS DEDICATED TO AIDING THE FAMILIES OF THESE FALLEN WARRIORS, JUST AS THESE INDIVIDUALS DEDICATED THEIR LIVES TO THE PROTECTION OF OUR NATION. MERCURY ONE SUPPORTS THE NOBLE EFFORTS OF OUR ARMED FORCES BY FIRMLY STANDING WITH BOTH CURRENT AND FORMER MEMBERS OF THE UNITED STATES MILITARY IN THEIR EFFORTS TO PROTECT AND BETTER THIS COUNTRY.##MAN IN THE MOONWE RECOGNIZE THE IMPORTANCE OF BRINGING PEOPLE TOGETHER FROM AROUND THE COUNTRY IN ORDER TO SPEND A FEW DAYS TOGETHER IN SERVICE AND LEARNING. THIS YEAR WE WERE ABLE TO BRING TENS OF THOUSANDS OF PEOPLE FROM ACROSS THE COUNTRY TOGETHER IN THE DFW METROPLEX FOR OUR MAN IN THE MOON PROGRAM. DURING THE THREE DAYS WE WERE ABLE TO SERVE AT DOZENS OF LOCAL CHARITABLE GROUPS, TO LEARN FROM SPEAKERS IN THE FIELDS OF GOVERNMENT, FAITH, AND COMMUNITY. THE POWER GENERATED FROM BRINGING THOUSANDS OF PEOPLE TOGETHER WHO SHARE SIMILAR PASSION AND WHOSE VALUES REFLECT THAT OF MERCURY ONE CREATES AN ATMOSPHERE WHERE THE SPIRIT OF LEARNING, LOVE, AND LAUGHTER RESIDES.","THE ORGANIZATION WAS CREATED TO EDUCATE, ORGANIZE AND MOBILIZE PEOPLE TO IMPROVE HUMAN CONDITIONS IN EVERY REGARD BY INSPIRING AND EDUCATING THE PUBLIC ABOUT THE PRINCIPLES AND VALUES BELONGING TO THE JUDEO-CHRISTIAN AMERICAN HERITAGE WHICH GENERALLY INVOLVES HELPING THOSE IN NEED.",2.0142321934931123e+17,12147064.0,990,12/29/2014,MERCURY ONE INC,201312.0,2014.0,2013.0,12.0,6301 RIVERSIDE DR,5067013.0,,,IRVING,,,Z,Y,48113.0,2013.0,15.0,1.0,0.0,6992955.0,0.0,PC,O,EN,C,C,1922.0,813312.0,MERCURY ONE INC,C,C20,,,1,,,,IN,,,1920.0,,201201.0,0.6452899999999999,,TX,3.0,201312.0,2014.0,N,75039.0,5067013.0,Y,bmf1412c3,201312.0,6973318.0,N,A,C20,C,EN,EN,OT
93491321029134.0,455518326,EFILE,,,,"DISTRIBUTION OF ENERGY RESEARCH FINDINGS THAT WERE CONTRACTED BY THE MITCHELL FOUNDATION. DISTRIBUTION INCLUDES THE HOLDING OF A CONFERENCE IN DECEMBER 2013. WHILE NOT EXHAUSTIVE, ATTENDEES INCLUDED PERSONNEL FROM TEXAS ELECTRICAL UTILITY COMPANIES, STAFF OF TEXAS LEGISLATORS, THE ELECTRIC RELIABILITY COUNCIL OF TEXAS, THE PUBLIC UTILITY COMMISSION OF TEXAS, RETAILERS OF ELECTRICITY IN TEXAS, ENVIRONMENTAL GROUPS, AND RENEWABLE ENERGY COMPANIES.",,,,,2.014332193491029e+17,12148230.0,990PF,12/29/2014,TEXAS CLEAN ENERGY COALITION,201312.0,2014.0,2013.0,12.0,327 CONGRESS AVE STE 450,176118.0,,,AUSTIN,,,Z,Y,48453.0,2013.0,4.0,0.0,0.0,181443.0,0.0,PF,O,EN,C,C,640.0,541720.0,TEXAS CLEAN ENERGY COALITION,C,C055,,,1,,,,IN,,,,,201309.0,0.010579999999999999,,TX,3.0,201312.0,2014.0,N,78701.0,176118.0,Y,bmf1412c3,201312.0,,N,B,C0550,C,EN,EN,OT
93493318029234.0,751495717,EFILE,,,,,,THE MISSION OF THE FRIENDS OF THE FORT WORTH NATURE CENTER & REFUGE (FONC) IS TO PROTECT AND CONSERVE IN PERPETUITY THE FORT WORTH NATURE CENTER AND REFUGE.,THE THREE LARGEST PROGRAM EXPENDITURES OF THE FRIENDS OF THE FORT WORTH NATURE CENTER INCLUDED IN THE AMOUNTS ABOVE ARE AS FOLLOWS:1)REIMBURSEMENT TO THE CITY OF FORT WORTH FOR STAFF SALARIES2)PROMOTION AND MARKETING3)EXPENDITURES FOR REPAIRS AND REPLACEMENT AT THE FACILITY,THE FRIENDS OF THE FORT WORTH NATURE CENTER MISSION IS TO PROTECT AND CONSERVE IN PERPETUITY THE FORT WORTH NATURE CENTER AND REFUGE.,2.014331893493029e+17,12142850.0,990,12/29/2014,FRIENDS OF THE FORT WORTH NATURE CENTER AND REFUGE INC,201406.0,2014.0,2014.0,6.0,9601 FOSSIL RIDGE RD,536575.0,,,FORT WORTH,,,Z,Y,48439.0,2015.0,15.0,1.0,0.0,488918.0,0.0,PC,O,EN,C,C,1922.0,712190.0,FRIENDS OF THE FORT WORTH NATURE CENTER & REFUGE INC,C,C60,,,1,,,,IN,,,2800.0,,197603.0,0.50048,,TX,3.0,201406.0,2015.0,N,76135.0,536575.0,Y,core2013pc,201406.0,363641.0,N,B,C60,C,EN,EN,OT
93493322000234.0,752573928,EFILE,,,,,,PRESERVATION OF LEE PARK AND ARLINGTON HALL,"Conservancy programs include activities directly associated with the preservation and enhancement of Lee Park and Arlington Hall, as well as community outreach events. A Day at the Races brought over 400 people to the Park to help raise funds for the Park and Hall. A neighborhood picnic drew more than 300 people to the Park for free hamburgers, hotdogs and live music. Authors spoke on literary and political figures as part of the Arts & Humanities series. Neighborhood and other city residents celebrated the start of the holiday season with the Light Up Lee Park tree lighting ceremony. The Conservancy welcomes thousands of people to Robert E. Lee Park through the course of a year, with approximately 2,000 attending Conservancy - specific events and an additional 8,000-10,000 using the park during the year.",PRESERVATION OF LEE PARK AND ARLINGTON HALL,2.0143322934930003e+17,12128826.0,990,12/29/2014,LEE PARK AND ARLINGTON HALL CONSERVANCY,201312.0,2014.0,2013.0,12.0,PO BOX 190872,476108.0,,,DALLAS,,,Z,Y,48113.0,2013.0,15.0,1.0,0.0,1088762.0,0.0,PC,O,EN,C,C,1922.0,813312.0,LEE PARK AND ARLINGTON HALL CONSERVANCY,C,C30,,,1,,,,IN,,,1920.0,,199510.0,0.73493,,TX,3.0,201312.0,2014.0,N,75219.0,476108.0,Y,bmf1412c3,201312.0,869537.0,N,B,C30,C,EN,EN,OT
93492323002064.0,743088133,EFILE,"CHURCH PLANTING OUTREACH - THE HEART OF VICKERY MEADOW MINISTRY IS TO WORK WITH PEOPLE WHO WOULD PROBABLY NEVER STEP FOOT IN A TRADITIONAL CHURCH. SO OUR HEART IS TO GO AFTER THEM AND START CHURCHES AMONG THEM. THESE ARE USUALLY SMALL GATHERINGS OF PEOPLE COMING AROUND THE WORD OF GOD AND DISCOVERING WHO GOD IS AND LEARNING WHAT IT MEANS TO BE THE CHURCH. OUR HEART IS ALSO TO EMPOWER PEOPLE. THESE GROUPS ARE NOT LED BY US. WE COACH AND DISCIPLE PEOPLE TO LEAD A GROUP CONSISTING OF PEOPLE WHO THEY NATURALLY LIVE LIFE WITH. THIS MAY BE THEIR FAMILY, FRIENDS, OR PEOPLE THEY SEE ON A CONSISTENT BASIS. THEN PEOPLE FROM THAT GROUP BEGIN TO DISCIPLE OTHER PEOPLE WHOM THEY ARE CONNECTED WITH TO FORM ANOTHER GROUP, AND THOSE PEOPLE DISCIPLE PEOPLE TO START GROUPS, AND SO ON. THE GOAL IS TO SEE GROUPS THAT RAPIDLY MULTIPLY AND BIRTH OTHER CHURCHES. IT IS ALL ABOUT DISCIPLE MAKING.##ECONOMIC EMPOWERMENT- DEVELOPING ARTISTIC VENDORS TO HAVE A SUPPLEMENTAL INCOME BY CONDUCTING WORKSHOPS AND HOSTING A COMMUNITY MARKET IN THE VICKERY MEADOW COMMUNITY.",VICKERY MEADOW MINISTRY'S PRIMARY EXEMPT PURPOSE IS TO SERVE THE NEEDS OF A SPECIFIC NEIGHBORHOOD IN DALLAS CALLED VICKERY MEADOW BY PROVIDING A CHRISTIAN SUPPORT NETWORK FOR FAMILIES IN NEED.,,,"VICKERY MEADOW MINISTRY'S PRIMARY EXEMPT PURPOSE IS TO SERVE THE NEEDS OF A SPECIFIC NEIGHBORHOOD IN DALLAS CALLED VICKERY MEADOW BY PROVIDING A CHRISTIAN SUPPORT NETWORK FOR FAMILIES IN NEED.##CHURCH PLANTING OUTREACH - THE HEART OF VICKERY MEADOW MINISTRY IS TO WORK WITH PEOPLE WHO WOULD PROBABLY NEVER STEP FOOT IN A TRADITIONAL CHURCH. SO OUR HEART IS TO GO AFTER THEM AND START CHURCHES AMONG THEM. THESE ARE USUALLY SMALL GATHERINGS OF PEOPLE COMING AROUND THE WORD OF GOD AND DISCOVERING WHO GOD IS AND LEARNING WHAT IT MEANS TO BE THE CHURCH. OUR HEART IS ALSO TO EMPOWER PEOPLE. THESE GROUPS ARE NOT LED BY US. WE COACH AND DISCIPLE PEOPLE TO LEAD A GROUP CONSISTING OF PEOPLE WHO THEY NATURALLY LIVE LIFE WITH. THIS MAY BE THEIR FAMILY, FRIENDS, OR PEOPLE THEY SEE ON A CONSISTENT BASIS. THEN PEOPLE FROM THAT GROUP BEGIN TO DISCIPLE OTHER PEOPLE WHOM THEY ARE CONNECTED WITH TO FORM ANOTHER GROUP, AND THOSE PEOPLE DISCIPLE PEOPLE TO START GROUPS, AND SO ON. THE GOAL IS TO SEE GROUPS THAT RAPIDLY MULTIPLY AND BIRTH OTHER CHURCHES. IT IS ALL ABOUT DISCIPLE MAKING.",,,,2.014132393492002e+17,12127798.0,990EZ,12/29/2014,VICKERY MEADOW MINISTRY,201312.0,2014.0,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493318039694.0,61481481,EFILE,,,,,,Ministry Services,"Various Meetings and presentations throughout world to staff, pastors and congregations to help them understand the transition and keys to building Christian community and encourage their continued growth and maturity. Pastor conferences to teach biblical principals.",Ministry Services,2.0144318934930397e+17,12128923.0,990,12/29/2014,LANCE WALLNAU MINISTRIES INC,201312.0,2014.0,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93493318044174.0,273114002,EFILE,,,,,,Achieve full implementation of the Texas Water Plan by establishing a dedicated source of revenue.,Achieve full implementation of the Texas State Water Plan by establishing a dedicated source of revenue.,Achieve full implementation of the Texas Water Plan by establishing a dedicated source of revenue.,2.0142318934930442e+17,12131208.0,990,12/29/2014,H2O4 TEXAS COALITION,201312.0,2014.0,2013.0,12.0,3305 SILVERLEAF DR,22722.0,,,AUSTIN,,,Z,Y,48453.0,2013.0,15.0,1.0,0.0,280553.0,0.0,PC,O,EN,C,C,640.0,813312.0,H2O4TEXAS COALITION,C,C32,,,1,,,,IN,,,,,201204.0,0.29156,,TX,3.0,201312.0,2014.0,N,78757.0,22722.0,Y,bmf1412c3,201312.0,280553.0,N,B,C32,C,EN,EN,OT
93493321026314.0,270712564,EFILE,,,,,,"The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.","Management of the Wetland Center located in Seagoville, TXEducational field trips and programs.","The mission of the John Bunker Sands Wetland Center is to both educate the public and provide research opportunities in the areas of water quality and supply, wildlife management, and wetland systems.",2.0141321934930262e+17,12140903.0,990,12/29/2014,JOHN BUNKER SANDS WETLAND CENTER INC,201312.0,2014.0,2013.0,12.0,2101 CEDAR SPRINGS RD STE 1600,1879706.0,,,DALLAS,,,Z,Y,48113.0,2013.0,15.0,1.0,0.0,262506.0,0.0,PC,O,EN,C,C,1922.0,813312.0,JOHN BUNKER SANDS WETLAND CENTER,C,C32,,,1,,,,IN,,,1920.0,,201008.0,0.53901,,TX,3.0,201312.0,2014.0,N,75201.0,1879706.0,Y,bmf1412c3,201312.0,255514.0,N,A,C32,C,EN,EN,OT
